SMILES,LogP
C1(=CC=C([N+]([O-])=O)C=C1)C(NCC(=O)OC)=O,2.579
C1(=CC=CC=C1)C(NCC(=O)OC)=O,1.669
FC(F)(F)C1=CC=C(OC=2C=C(C([N+]([O-])=O)=CC=2)C(=NOCC(=O)OC)C)C(=C1)Cl,6.652
C(C(OC)=O)OC=1C(=CC(=CC=1OC)CC=2C(NC(NC=2)=N)=N)OC,2.111
C=1(C=CC=CC=1)OCC(=O)OC,4.049
O=S(=O)(C=1C=CC(Br)=CC=1)CC(OC)=O,3.016
O=S(=O)(CC(OC)=O)C=1C=CC(Cl)=CC=1,2.742
O=S(=O)(C=1C([N+]([O-])=O)=CC(=CC=1)Cl)CC(=O)OC,3.5109999999999997
O=S(=O)(CC(OC)=O)C=1C=CC(=CC=1)[N+]([O-])=O,2.061
O=S(=O)(CC(OC)=O)C1=CC=C(C=C1Cl)[N+]([O-])=O,3.116
O=S(=O)(CC(OC)=O)C=1C=CC=CC=1,2.5
O=S(=O)(C=1C([N+]([O-])=O)=CC=CC=1)CC(OC)=O,2.032
[N+]([O-])(=O)C=1C(=CC=C(Cl)C=1)S(=O)CC(=O)OC,2.978
[N+]([O-])(=O)C1=CC=C(S(=O)CC(=O)OC)C=C1,2.513
[N+]([O-])(C=1C=C(C(=CC=1)S(=O)CC(=O)OC)Cl)=O,3.003
COC(=O)CSC=1C(Cl)=CC(=C(N=C2N3N(C(=O)S2)CCCC3)C=1)F,6.093
C1(=CC=C([N+]([O-])=O)C=C1[N+](=O)[O-])SCC(=O)OC,3.613
C1=C2C(=CC=C1)SN(C3=CC=C(CC(=O)OC)C=C3)C2=O,4.072
C1=C(C2=C(C=CC=N2)C(CC(=O)OC)=C1)O,3.035
O=C(CC1=CC=CC=C1)OC,3.338
C=1C(=CSC=1)CC(OC)=O,2.508
C=1(N(CC(OC)=O)C([N+](=O)[O-])=CN=1)C,1.73
C(C(=O)OC)N1C=CN=C1[N+]([O-])=O,0.38966666666666666
C(C)(=NOC(=O)N(C)SN(C(=O)OC)C)SC,2.803
CN(C)C(=O)C(=NOC(=O)N(C)SN(C(OC)=O)C)SC,2.149
COC(=O)N=C1N(C(=O)OC)C=2C(=CC(=CC=2)C(C3=CC=CC=C3)=O)N1,4.219
N1=C(C(=NC(OC)=O)NO1)C,1.919
O(C(=O)NC(C(O)C=1C=CC=CC=1)=O)C,2.906
S=C(NC=1C(=CC=CC=1)NC(=S)NC(=O)OC)NC(=O)OC,3.294
CC(C)C1=CC=C(C2CNC(NC(=O)OC)=N2)C=C1,3.713
BrC=1C=CC=C(C2N=C(NC(OC)=O)NC2)C=1,3.846
N(C(OC)=O)C1=NC(C2=CC=CC(F)=C2)CN1,2.478
C1=C(Br)C(=CC(=C1)Br)C2N(C)C(NC(OC)=O)=NC2,4.192
C1(N(C)C(NC(OC)=O)=NC1)C=2C=CC(=CC=2)C=O,2.965
C1=CC(C2N(C)C(NC(OC)=O)=NC2)=CC=C1Cl,4.091
C=1C=C(C=CC=1C2N(C)C(=NC2)NC(=O)OC)Cl.C(C3=CC=CC=C3F)Cl,6.445
C1N=C(NC(OC)=O)N(C)C1C2=CC=CC(=C2)Cl,3.7
C1=CC=CC=C1C2N(C)C(NC(OC)=O)=NC2,2.867
CN1C(CN=C1NC(=O)OC)C2=CC=CC=C2Cl,4.232
CN1C(CN=C1NC(=O)OC)C2=CC=CC=C2F,3.05
C=1(N(C([N+](=O)[O-])=CN=1)CCNC(OC)=O)C,1.572
O=S(=O)(NC(=O)OC)C1=CC=C(N)C=C1,0.581
C=1(C(C)=CC=CC=1C)NC(OC)=O,2.746
C(#N)C1=CC=C(NC(OC)=O)C=C1,3.681
O(C(NC=1C=CC(C)=CC=1)=O)C,3.666
ClC1=CC=C(C=C1Cl)NC(=O)OC,4.76
C1=CC(NC(OC)=O)=CC=C1Cl,4.497
O(C(NC=1C=CC(F)=CC=1)=O)C,3.296
O(C(NC=1C=CC(=CC=1)OC)=O)C,3.102
BrC=1C=CC=C(NC(OC)=O)C=1,4.228
N(C(OC)=O)C1=CC=CC(C#N)=C1,3.144
O=C(C)C=1C=CC=C(NC(OC)=O)C=1,2.962
FC(F)(F)C1=CC(=CC=C1)NC(OC)=O,4.39
N(C(OC)=O)C1=CC=CC(C)=C1,4.243
N(C(OC)=O)C1=CC=CC(=C1)Cl,4.281
N(C(OC)=O)C1=CC=CC(F)=C1,3.692
C1(=CC=CC(OC(=O)NC=2C=C(C)C=CC=2)=C1)NC(OC)=O,5.196
C=1C(=CC(NC(OC)=O)=CC=1)OC,2.985
C=1(C=CC=C(NC(OC)=O)C=1)[N+](=O)[O-],4.119
O(C(NC=1C=CC=CC=1)=O)C,3.515
C1=C(NC(=O)OC)C(Br)=CC=C1,4.743
C=1C=C(C(=CC=1)NC(=O)OC)C,2.4
FC(F)(F)C1=CC=CC=C1NC(OC)=O,3.279
C=1(C(Cl)=CC=CC=1)NC(=O)OC,3.856
C=1C=C(C=CC=1OC2=CC=CC=C2)N.C=3(C(Cl)=CC=CC=3)NC(=O)OC,4.246
C1=C(F)C(=CC=C1)NC(=O)OC,3.433
C1=C(I)C(NC(=O)OC)=CC=C1,3.855
C1(=CC=CC=C1OC)NC(=O)OC,3.459
N1=CC(=NCC(=O)CO)NC(C(OC)=O)=C1[NH+](O)[O-],1.081
C1(=C(C(=C(C=2N=C(Cl)C=CC=2)N1)C(=O)OC)C(=O)OC)C,4.094
CC=1C=CC=C(C)C=1C(OC)=O,3.735
C1(=C(C)C=CC=C1C)C(=O)OC.C2=CC(=CC(=C2)C(=O)NC3=CC(NC(C=CC=4C=CC=CC=4)=O)=CC=C3)Cl,6.81
N=1O[N+](=C(C(OC)=O)C=1C)[O-],2.156
BrC1=CSC(C2C(C(OC=3C(C(OC)=O)=C(SC2=3)C)=N)C#N)=C1,6.513
O(C)C(C1=C(C(=C(C(=C1Cl)Cl)C(OC)=O)Cl)Cl)=O,5.915
ClC1=C(C(OC)=O)C(=CC=C1)Cl,4.129
O=[N+](C1=CC=CC(=C1C(OC)=O)Cl)[O-],3.028
O=S(=O)(C=1N(N=C(C=1C(=O)OC)Cl)C)NC(N=C2NC(=CC(OC)=N2)OC)=O,1.329
FC=1C=CC=C(C=1C(OC)=O)Cl,3.872
C=1(C(F)=CC=CC=1F)C(OC)=O,3.472
ClC(Cl)(Cl)C(NC(C)=O)NC=1SC=2CCCCC=2C=1C(OC)=O,6.984
O(C1=CC(CC=2C(NC(NC=2)=N)=N)=CC(OC)=C1C(=O)OC)C,2.591
N1C=C(C(=O)OC)C2=C1C=CC=C2,5.005
C(OC)(C=1NC(=O)NC(=O)C=1)=O,3.202666666666667
CC(C)C1(C(=O)N=C(C=2C(C(=O)OC)=CC(C)=CC=2)N1)C,3.242
O=C(OC(OC(=O)C)C12C3C(=C(O)N(C=4C=C(C(=CC=4)Cl)C(=O)OC)C3=O)C(O1)C=C2)C,5.216
C1CCCN1C(OC2=C(C=C(C(C(OC)=O)=C2)Cl)Cl)=O,5.137
C1COCCN1C2=NON=C2OCC(NC3=CC(OC)=C(OC)C=C3C(=O)OC)=O,6.196
FC(F)(F)C=1C=C(C(=CC=1)Cl)OC2=CC=C([N+]([O-])=O)C(C(=O)OC)=C2,5.699
FC(F)(F)C1=CC=C(OC2=CC=C(C(C(OC)=O)=C2)Cl)C(=C1)Cl,6.679
FC(F)(F)C1=CC=C(OC=2C=C(C(=O)OC)C(=CC=2)[N+]([O-])=O)C(=C1)Cl,5.597
C1(=CC=C(OC=2C(=CC(Cl)=CC=2)Cl)C=C1C(OC)=O)[N+]([O-])=O,6.31
FC(F)(F)C1=CC=C(S(=O)(=O)C2=CC=C(C(=C2)C(=O)OC)[N+]([O-])=O)C(Cl)=C1,4.543
FC(F)(F)C=1C=C(C(S(C=2C=C(C(OC)=O)C(=CC=2)[N+]([O-])=O)=O)=CC=1)Cl,5.567
O=S(=O)(CCO)C=1C(=CC(S(=O)(=O)N)=CC=1)C(OC)=O,1.106
O=S(=O)(C=1C=C(C(SCCCO)=CC=1)C(=O)OC)N,2.697
FC(F)(F)C=1C=C(C(SC2=CC=C(C(C(OC)=O)=C2)[N+]([O-])=O)=CC=1)Cl,6.476
O=[N+](C1=CC(=CC([N+]([O-])=O)=C1)C(OC)=O)[O-],3.203
N1C2=C(C=C1C(=O)OC)C=CC=C2,3.773
C=12C(=CC=CC=1)OC(C(OC)=O)=C2,4.004
C(C=1C(=CC=2NC(=NC=2C=1)S(CC=3C(=CC=CN=3)C)=O)C)(=O)OC,3.249
CC1=CC(C(COC=2C=C(N3C=NN=N3)C=CC=2)=O)=C(C)N1C4=CC=C(C=C4)C(OC)=O,5.87
C1(=CC=C(N2SC3=CC=CC=C3C2=O)C=C1)C(OC)=O,6.059
C1CN(CCC1)S(=O)(=O)C2=CC(C(OC)=O)=CC=C2Br,4.948
O(C)C(C=1OC(Br)=CC=1)=O,3.294
O=C(C=1C=CC(=CC=1)C(=O)OC)OC,3.788
O=C(OC)C1=CC=C(C)C(NC(CC=2C3=C(C=C4C(CCC4)=C3)OC=2)=O)=C1,6.161
C1=C(C=CC(C)=C1)C(OC)=O,3.934
C1(=CC=C(C=C1)C(OC)=O)CN(C)N=O,2.639
C=1C(Cl)=CC=C(C=1)C(OC)=O,4.272
FC(F)(F)C(N(C1=CC=C(C=C1)C(OC)=O)C2CS(=O)(=O)C=C2)=O,3.435
C=1C=C(C=CC=1N)C(OC)=O,3.146
CN(C)N=NC1=CC=C(C(OC)=O)C=C1,5.0
C1=C(C=CC(=C1)NC(=O)C)C(OC)=O,3.069
C=1C(=CC=C(C=1)C(OC)=O)O,3.584
O=C(C=1C=CC(=CC=1)OC(C=2C=C(C=C(OC)C=2)OC)=O)OC,5.558
C=1C=C(C=CC=1C(OC)=O)OC,3.85
CC(C)(C)C(OC(N1C=CN=C1)=O)COC2=CC=C(C=C2)C(OC)=O,5.208
O=S(=O)(C1=CC=C(C=C1)N)C2=CC=C(C(OC)=O)C=C2,3.234
O=S(=O)(N)C1=CC=C(C(OC)=O)C=C1,2.154
[N+]([O-])(=O)C1=CC=C(C=C1)C(OC)=O,3.52
C(OC)(C=1NC=CC=1)=O,2.506
O=C(O)C1=CC(=CC=C1)C(OC)=O,3.271
C(C1=CC=CC(C)=C1)(OC)=O,4.615
C(C1=CC=CC(=C1)Cl)(OC)=O,4.11
C1=C(N(C=2C=CC=C(C(OC)=O)C=2)C(C1)=O)O,1.948
CN(C)N=NC1=CC(=CC=C1)C(=O)OC,4.907
C1(=O)C2=CC=CC=C2C(=O)N1CCC(NC3=CC(=CC=C3)C(=O)OC)=O,5.084
O=C1C=2C(C(=O)N1C3=CC(C(NC4=CC(C(=O)OC)=CC=C4)=O)=CC(C(NC5=CC=CC(C(OC)=O)=C5)=O)=C3)=CC=CC=2,7.51
C(C1=CC=CC(O)=C1)(OC)=O,2.635
C=1(C=CC=C(C(OC)=O)C=1)[N+](=O)[O-],4.443
C1=C(C=CC=C1)C(OC)=O,3.336
C1(C(=O)OC)=CC=CC=C1C,4.313
C=1(C(=CC=CC=1)C(O)=O)C(OC)=O,2.174
O=C(OC)C=1C(C(=O)OC)=CC=CC=1,2.335
O=C(C1=CC=CC=C1)C=2C(=CC=CC=2)C(OC)=O,3.853
O=S(=O)(NC(=O)N=C1N=C(C=C(N1)OC)OC)CC=2C(=CC=CC=2)C(OC)=O,2.932
O=S(=O)(CC=1C(C(=O)OC)=CC=CC=1)N,1.976
C(C=1C(=CC=CC=1)Cl)(=O)OC,3.149
C=1C=C(C(=O)OC)C(F)=CC=1,3.188
C=1C=C(C(=CC=1)I)C(=O)OC,4.624
C1=CC=C(C(C(=O)OC)=C1)N,3.303
C1=CC=C(C(C(=O)OC)=C1)NC(=O)C,3.008
C=1C=C(C(=O)OC)C(=CC=1)O,4.524
C=1C=C(C(=O)OC)C(OC)=CC=1,3.519
C=1(C(OC(C)=O)=CC=CC=1)C(=O)OC,3.065
O=S(=O)(C=1C(C(OC)=O)=CC=CC=1)NC(N=C2N=C(C)NC(=N2)OC)=O,3.694
O=S(=O)(NC(=O)N=C1NC(=CC(=N1)C)C)C2=CC=CC=C2C(OC)=O,3.203
O=S(=O)(N)C1=CC=CC=C1C(OC)=O,1.521
C=1([N+](=O)[O-])C(C(=O)OC)=CC=CC=1,3.137
C=1(N=CC=CC=1)C(OC)=O,1.39
C=1N=CC(C(OC)=O)=CC=1,2.257
C1=CC=C(C(OC)=O)N=N1,0.919
C(C1=CC=CO1)(OC)=O,2.276
C(OC)(C1=CC=CS1)=O,3.399
C1=CC(C(OC)=O)=CC=N1,2.163
C1=NC=NC(C(OC)=O)=C1,1.336
C(C=1C=COC=1)(OC)=O,2.442
COC1=NC(N=C(OC)N1)=NC(NS(=O)(=O)C=2SC=CC=2C(OC)=O)=O,2.36
C(OC)(C1=CN=C(C=N1)C)=O,1.589
C(OC)(C1=CN=C(C=N1)Cl)=O,2.394
O=[N+](C1=NC=C(C(OC)=O)N1C)[O-],1.804
C1=C2C(C=CC=C2)=NC=C1C(OC)=O,3.538
CC(C)C1CCCC=2N1C(=O)C(C(=O)OC)=CN=2,2.632
C1CCC(C)N2C1=NC=C(C(OC)=O)C2=O,1.609
C1(=CN=C2N(CCCC2)C1=O)C(OC)=O,1.109
N=1C(C(OC)=O)=CN=CC=1C,1.735
CN(C)C=1C=NC=C(C(OC)=O)N=1,2.636
C=1N=CC(OC)=NC=1C(OC)=O,2.901
C=1N=CC=NC=1C(OC)=O,0.53
C1(=CN=CN=C1)C(OC)=O,1.807
FC(F)(F)C1=CC(=NC2=C(C(=O)OC)C=NN12)C=3C=C(OC)C(=C(OC)C=3)OC,6.827
C=1N=C(C(OC)=O)N=CC=1,-0.248
N1=C(C(=NC=C1)C(OC)=O)C(OC)=O,1.390666666666667
CC=1C(=NON=1)C(OC)=O,2.386
C=1(C=COC=1C(OC)=O)C,2.462
C1=NC(C2=NC=3C(=CC=CC=3)N2C(OC)=O)=CS1,3.42
C1CC2CCC1N3C2C(N=C(CC(=O)NC(CC=4C5=CC=CC=C5N(C(OC)=O)C=4)C(NC(C(=O)N(C)CC6=CC=CC=C6)CC7=CC=CC=C7)O)C3=O)=O,5.946
C(NC(CC=1N=CN(C=1)C(=O)OC)C(N2CCCC2C(N)=O)O)(=O)C=3NC(=O)CC=3,-0.189
C=1(N(C([N+](=O)[O-])=CN=1)CCNC(OC)=S)C,2.423
C1=C(C(OC)(C)C(O)=O)C=CC=C1,2.897
CC(C)(C)OC,2.658
CC(C)(OC)CCCC(C=CC=C(CC(OC(C)C)=O)C)C,6.934
O(C)C(OC)(C)C=1C=CC(=CC=1)C(CN2C=CN=C2)(O)C3=CC=C(C=4C=CN=CC=4)C=C3,5.376
C1CCCN1CC(OC)C=2C=CC=CC=2,3.35
ClC(Cl)C(F)(F)OC,3.761
C(C=1CC(N(C)C=1)=O)(O)OC,0.344
C1(Br)=C(N(CC(OC)O)C(=N1)[N+](=O)[O-])Br,2.396
COC(OC)(OC)C1=CC=CC=C1,4.079
COC(OC)OC,1.566
FC(F)(F)C1(C(Cl)C(Cl)C(C(C1Cl)Cl)Cl)OC,5.552
O=C(O)C1=C(COC2N1C(=O)C2(OC)NC(C(C3=CC=C(C=C3)O)C(O)=O)=O)CSC=4N(C)N=NN=4,0.893
CC(C)(C)C(=O)OCOC(=O)C1=C(CSC2C(OC)(NC(CSC(F)F)=O)C(=O)N12)CSC=3N(N=NN=3)C,4.091
N12C(=O)C(NC(CSCC#N)=O)(OC)C1SCC(=C2C(=O)O)CSC=3N(C)N=NN=3,1.381
N12C(=O)C(NC(CC3=CC=CS3)=O)(OC)C1SCC(COC(=O)N)=C2C(=O)O,2.339
C1=CC(=CC=C1)CC(=O)N2C3C4(N(CC23)C=5C(=C(C(N)=C(C)C=5O)O)C4=COC(=O)N)OC,2.654
C1=CC(=CC=C1)COC(=O)N2C3C2CN4C3(C(=COC(=O)N)C5=C(C(N)=C(C)C(=C45)O)O)OC,2.543
C=1C=CC=CC=1C(=O)OCN2C3CN4C(C(=COC(=O)N)C5=C(C(N)=C(C)C(=C45)O)O)(C23)OC,2.595
C1(=COC(=O)N)C2(N(C=3C1=C(C(N)=C(C)C=3O)O)CC4C2N4)OC,1.238
OC1=C2C(=COC(=O)N)C3(N(C2=C(O)C(=C1N=C4SC(=C(C)N4)C)C)CC5C3N5)OC,2.89
OC1=C2C(=COC(=O)N)C3(N(C2=C(O)C(=C1N=C4NC=C(S4)C)C)CC5C3N5)OC,2.026
OC1=C2C(=COC(=O)N)C3(N(C2=C(O)C(=C1N=C4SC=CN4)C)CC5C3N5)OC,2.774
OC1=C2C(=COC(=O)N)C3(N(C2=C(O)C(=C1N=C4C=C(NS4)C)C)CC5C3N5)OC,0.776
C1(=COC(=O)N)C2=C(C(=C(C)C(=C2N3C1(OC)C4C(C3)N4)O)NC5=CC=CC=C5)O,2.93
CC(C)(C)C(C)(C1C2(C3C45C6=C(C(=CC=C6CC(C4(CC2)C1)N(CC7CC7)CC5)O)O3)OC)O,6.422
CC=1C(C2=CC=CC=C2C(C=1OC)=O)=O,3.733
C1CN1C=2C(=O)C(=C(C(=O)C=2OC)N3CC3)OC,1.708
O=C1C(OC)=C(C(=O)C=C1C)OC,2.285
O(C1=C(OC)C(C(OC)=C(OC)C1=O)=O)C,1.769
C=1(C(C(=CC(=O)C=1OC)OC)=O)OC,1.719
C1=C(OC)C(C(=CC1=O)OC)=O,1.764
C1(C(=CC(C=C1)=O)OC)=O,1.525
O(C)C1=CC(=O)C=2C(=CC=CC=2)C1=O,2.861
O1C(=CC=C1)CN2C(C(=C3C=CC(OC)=CC3C2=O)C=NC4=C(C)N(C)N(C5=CC=CC=C5)C4=O)=O,6.801
N1C=CNC1=NC2C(OC)=NC(=NC2Cl)C,2.254
C1(Cl)C(Cl)C(C(C(Cl)C1OC)Cl)Cl,4.448
C1(C(C(C(Cl)C(Cl)C1Cl)OC)OC)Cl,3.735
ClC1C(C(SC)C(Cl)C(C1Cl)Cl)OC,4.743
C1(C(Cl)C(C(C(Cl)C1OC)Cl)OC)Cl,4.264
O(C1CC2C(C)(C3C(CC2)C4(C(C(C=5CC(OC=5)=O)CC4)(CC3)C)O)CC1)C6C(C(OC)C(O)C(C)O6)O,3.561
C1C(OC2C(C(OC)C(O)C(C)O2)O)CCC3(C4C(CCC13)C5(C(C(C=6CC(OC=6)=O)CC5)(CC4)C)O)C=O,3.095
CC(C)CC(OC1C(C)OC(OC2C(C(C(OC2C)OC3C(CC=O)CC(C)C(=O)CC=CC=CC(C)OC(CC(OC(C)=O)C3OC)=O)O)N(C)C)CC1(C)O)=O,5.311
CC(C)CC(OC1C(C)OC(OC2C(C(C(OC2C)OC3C(OC)C(CC(=O)OC(CC4C(=CCC(=O)C(CC3CC=O)C)O4)C)OC(C)=O)O)N(C)C)CC1(C)O)=O,1.121
C1CN(CCC12N=C3C(C4=C5C=6OC(OC=CC(C(C)C(OC(=O)C)C(C(O)C(C)C(O)C(C=CC=C(C)C(NC3=C(O)C4=C(O)C=6C)=O)C)C)OC)(C5=O)C)=N2)CC(C)C,2.7215
O(C1C(OC2CC(O)C(C(C)O2)OC3CC(C(O)C(C)O3)O)C(OC(C1)OC4CC5C(C)(CC4)C6CC(O)C7(C(CCC7C=8CC(OC=8)=O)(O)C6CC5)C)C)C,3.5599999999999996
O(C1C(OC2CC(O)C(C(C)O2)OC3CC(O)C(C(C)O3)OC)C(OC(C1)OC4CC5C(C)(CC4)C6CC(O)C7(C(CCC7C=8CC(OC=8)=O)(O)C6CC5)C)C)C,4.0815
C1C2(C(C(C1O)C=3CC(=O)OC=3)(C)CCC4C2CCC5CC(OC6OC(C)C(C(OC)C6)O)CCC45C)O,2.185
C1(C2(C(CC1OC(C)=O)(C3CCC4CC(OC5OC(C(C(C5)OC)=O)C)CCC4(C3CC2)C)O)C)C=6CC(=O)OC=6,2.987
C1(C2(C(CC1OC(C)=O)(C3CCC4CC(OC5OC(C)C(C(OC)C5)O)CCC4(C3CC2)C)O)C)C=6CC(=O)OC=6,4.17
CC(=O)OC1C(C=2CC(OC=2)=O)C3(C)C(O)(C4C(C5(C)C(CC4)CC(CC5)OC6CC(C(C(O6)C)OC(=O)C)OC)CC3)C1,1.104
C1C2C(C3(C(CC(OC4CC(C(C(C)O4)O)OC)CC3)C1)C)CCC5(C(C(OC(=O)C)CC25OC(C)=O)C=6CC(OC=6)=O)C,1.1715
C1CC2C(C3(CCC(OC4CC(C(C(C)O4)O)OC)C13)C)CCC5(C(C=6CC(OC=6)=O)CCC25O)C,3.849
O=CC12C3CCC4(C(C=5CC(OC=5)=O)CCC4(O)C3CCC2(CC(CC1)OC6OCC(C(OC)C6)O)O)C,1.562
O=CC12C3CCC4(C(C=5CC(OC=5)=O)CCC4(O)C3CCC2(CC(CC1)OC6OCC(C(OC)C6)OC7CC(O)C(C(C)O7)O)O)C,0.982
C1CC2(C(CCC(OC3CC(C(C(C)O3)O)OC)C2)(CO)C4CCC5(C(C=6CC(OC=6)=O)CCC5(O)C14)C)O,2.306
C1(C(CC2C3C(C(CC12C)OC)C=4C(CC3)=CC(=CC=4)O)F)O,3.694
C1(CC2(C(C3C1C=4C(CC3)=CC(=CC=4)O)CCC2O)C)OC,3.681
O(C1C(C(NC(=O)N1C2CC(C(O2)CO)F)=O)(Br)C)C,2.111
O(C)C1N(C2CC(C(O2)CO)F)C(=O)NC(C1(I)C)=O,2.008
O(C1C(C(NC(=O)N1C2CC(N=[N+]=[N-])C(O2)CO)=O)(Br)C)C,2.703
O(C1N(C2CC(N=[N+]=[N-])C(O2)CO)C(=O)NC(C1(Cl)C)=O)C,2.849
O=C(NCC1C(C(C(O)C(O1)OC)O)O)N(N=O)C,0.11
O=NN(CCCl)C(=O)NC1C(C(OC)OC(COC(C)=O)C1OC(C)=O)OC(C)=O,2.041
C1C2(OC3C4(OO2)C(CCC(C)C4C1)C(C)C(OC)O3)C,4.947
O(C)C(C(=COC)C1=CC=CC=C1OC=2N=CN=C(C=2)OC=3C(C#N)=CC=CC=3)=O,3.079333333333333
C(OC)C(N(C=1C(C)=CC=CC=1C)C(C)C(OC)=O)=O,3.351
C(C(N(C=1C(C)=CC=CC=1C)N2C(OCC2)=O)=O)OC,2.051
ClC1=CC=C(NC(COC)=O)C=C1Cl,3.979
O=S(=O)(CCCOC(=O)COC)C=1SC(=CC=1)S(=O)(=O)N,1.267
COCC(N(C(=O)CCl)C1=C(SC=C1C)C)C,3.838
N(C(CCl)=O)C(COC)C,1.955
COCC(OC)C,1.671
CC(COC)OC(C(N)CC1=CC=C(C(=C1)O)O)=O,1.657
CC(OC(COC)C)=O,2.307
C1=CC(C(O)=C(N1C(COC)C)C)=O,1.595
C(OC)(CN1C=CN=C1[N+]([O-])=O)COC,1.803
COCC(OC(C)=O)CN1C=CN=C1[N+]([O-])=O,2.608
FC(CN1C=CN=C1[N+]([O-])=O)COC,1.346
O=[N+](C=1N=CN(CC(COC)F)N=1)[O-],1.493
C=1(N(C(=NC=1)[N+](=O)[O-])CC(O)COC)C,0.804
C=1(N(C([N+](=O)[O-])=CN=1)CC(O)COC)C,1.044
BrC=1N=C(N(C=1)CC(O)COC)[N+](=O)[O-],0.693
C1(=NC([N+](=O)[O-])=CN1CC(O)COC)C,1.227
O=[N+]([O-])C=1N=NN(C=1)CC(O)COC,1.221
COCC(O)CN1C=CN=C1[N+]([O-])=O,0.962
O=[N+](C1=C(I)N=CN1CC(O)COC)[O-],2.709
O=[N+](C1=C(N(CC(O)COC)C=N1)I)[O-],1.796
O=[N+](C=1N=CN(CC(O)COC)N=1)[O-],1.031
C=1([N+](=O)[O-])C=NN(CC(O)COC)N=1,1.695
C1=CC=C2C(C(=C(C(=O)O2)C(C3=C(C4=CC=CC=C4OC3=O)O)COC)O)=C1,2.648
O=S1(=O)C2=CC=C(Cl)C=C2NC(COC)=N1,3.213
COCC1COC(CN2N=CN=C2)(C=3C(=CC(Cl)=CC=3)Cl)O1,2.873
CN(C)S(=O)(=O)C1=CC=C(C=C1)N(C(CCOC)=O)C,0.538
CC(C)N=C1NC(=NCCCOC)NC(SC)=N1,4.402
C(CN=C1C(C#N)=CC(C2=CC=NC=C2)=CN1)COC,3.528
FC(F)(CN1C=NC([N+](=O)[O-])=N1)C(=O)NCCCOC,1.717
O=[N+](C=1N=CN(CC(NCCCOC)=O)N=1)[O-],0.969
C1(=C(C)C(C)=C(C(C(NCCCOC)=O)=C1)C)Br,4.003
FC(F)(F)C=1C(C(NCCCOC)=O)=CC=CC=1,3.527
O=[N+](C=1N=CN(CC(NCCCOC)=S)N=1)[O-],1.552
COCCCC1=CC=CC=C1,3.851
N(C=1C(C)=CC=CC=1C)(C(=O)CCl)CCOC,3.585
C1(=CC=C(C)N1N=C2C=CC(N(CCOC)C)=NN2)C,3.728
C(COC)N(CCOC)C(COC(=O)C=1C=CC=CC=1)=O,2.801
C(COC)N(CCOC)N=O,1.746
C1(=CC=C(C)N1N=C2C=CC(N(CCOC)CCOC)=NN2)C,3.383
C1N(CCOC)CCC=2C(=C(C=CC=2)Cl)C1,4.163333333333333
C1=CC(=CC(N1)=NCCOC)C=2NNC(=N)N=2,2.35
C(COC)NC(=O)COC1=CC=C(OCCNCC(COC2=CC=CC=C2)O)C=C1,3.401
COCCNC(=O)CN1C=CN=C1[N+]([O-])=O,0.881
O=[N+](C=1N=CN(CC(NCCOC)=O)N=1)[O-],0.693
FC(F)(CN1N=C([N+](=O)[O-])N=C1)C(=S)NCCOC,2.353
O=S(=O)(C1=CC=2C=C(SC=2S1)CNCCOC)N,2.066
O=S(=O)(C1=CC=2SC(=CC=2S1)CNCCOC)N,1.341
C(COC)O,0.723
C(COC)OC,2.004
CC(C)OC(C1C(C(C(OCCOC)=O)=C(C)N=C1C)C=2C=C([N+](=O)[O-])C=CC=2)=O,3.97
C1(CC=2C(C(=O)C1)C(C3=COC4=CC=C(C)C=C4C3=O)C(=C(N=2)C)C(OCCOC)=O)C5=CC=CC(=C5)OC,7.46
C(COC)OC(C1=CC=CC=C1)=O,3.296
COCCOCC1COC(CN2N=CN=C2)(C=3C(=CC(Cl)=CC=3)Cl)O1,3.337
COCCOCC1OC(N2N=CN=C2)(C=3C(=CC(Cl)=CC=3)Cl)OC1,2.681
O(CCOCCOC)C,1.099
O(CCOCCOC1=CC=C(C=C1)OCCOCCOC)C,2.348
C(OCCOC=1C=C(OCCOCCOC)C=CC=1)COC,2.298
O(C=1C(OCCOCCOC)=CC=CC=1)CCOCCOC,2.136
N1C(=N)NC(C(CC2=CC(=C(OCCOC)C(=C2)OC)OC)=C1)=N,2.117
COCCOC=1C(=CC=CC=1)OCCOC,2.512
N1=C(OC)NC(=NC1=NC(NS(=O)(=O)C2=CC=CC=C2OCCOC)=O)OC,2.941
C1(=CC(=CC=C1OC)CCNCC(COC2=CC=C(C=C2)C=3NC=C(CCOC)N=3)O)OC,3.01
CC(C)NCC(O)COC=1C=CC(CCOC)=CC=1,3.585
CC=1N(C(C)=C(C=1)C(=O)CSC=2N3C=4C(NC3=NN=2)=CC=CC=4)CCOC,5.089
C=1N(C(=C(C(C=1)=O)O)C)CCOC,1.212
COCCN1C=CN=C1[N+]([O-])=O,1.829
N1C2=C(N(C=N2)CCOC)C(N(C)C1=O)=N,-0.419
N1C=2N(C=NC=2C(N(C)C1=O)=N)CCOC,1.021
C1=C(N)C=C2C(=NC(C(=O)N(COC)C2=C1)O)C3=CC=CC=C3,2.052
C=1(C=2C(=CC=C(Cl)C=2)N(COC)C(CN=1)=O)C3=CC=CC=C3,4.398
C=1(C2=CC([N+]([O-])=O)=CC=C2N(COC)C(CN=1)=O)C3=CC=CC=C3,3.581
